datetime,datetime_nano,KQ.i@SHFE.cu.open,KQ.i@SHFE.cu.high,KQ.i@SHFE.cu.low,KQ.i@SHFE.cu.close,KQ.i@SHFE.cu.volume,KQ.i@SHFE.cu.open_oi,KQ.i@SHFE.cu.close_oi
2026-01-20 10:48:00.000000000,1768877280000000000,100744,100801,100735,100785,949,630837,630832
2026-01-20 10:49:00.000000000,1768877340000000000,100785,100814,100745,100802,752,630832,630768
2026-01-20 10:50:00.000000000,1768877400000000000,100802,100825,100773,100816,661,630768,630796
2026-01-20 10:51:00.000000000,1768877460000000000,100816,100898,100806,100887,625,630796,630851
2026-01-20 10:52:00.000000000,1768877520000000000,100887,100906,100873,100896,364,630851,630867
2026-01-20 10:53:00.000000000,1768877580000000000,100896,100905,100859,100889,408,630867,630958
2026-01-20 10:54:00.000000000,1768877640000000000,100889,100927,100885,100923,569,630958,631054
2026-01-20 10:55:00.000000000,1768877700000000000,100923,100969,100903,100903,941,631054,631201
2026-01-20 10:56:00.000000000,1768877760000000000,100903,100964,100897,100960,664,631201,631212
2026-01-20 10:57:00.000000000,1768877820000000000,100960,100990,100936,100964,1703,631212,631481
2026-01-20 10:58:00.000000000,1768877880000000000,100964,100965,100928,100928,465,631481,631546
2026-01-20 10:59:00.000000000,1768877940000000000,100928,100943,100923,100927,485,631546,631548
2026-01-20 11:00:00.000000000,1768878000000000000,100927,100961,100913,100954,477,631548,631599
2026-01-20 11:01:00.000000000,1768878060000000000,100954,100954,100852,100856,725,631599,631751
2026-01-20 11:02:00.000000000,1768878120000000000,100856,100886,100855,100886,557,631751,631846
2026-01-20 11:03:00.000000000,1768878180000000000,100886,100930,100880,100886,961,631846,632182
2026-01-20 11:04:00.000000000,1768878240000000000,100886,100911,100874,100892,575,632182,632299
2026-01-20 11:05:00.000000000,1768878300000000000,100892,100892,100787,100847,1038,632299,632425
2026-01-20 11:06:00.000000000,1768878360000000000,100847,100862,100782,100798,689,632425,632441
2026-01-20 11:07:00.000000000,1768878420000000000,100798,100812,100745,100750,1119,632441,632218
2026-01-20 11:08:00.000000000,1768878480000000000,100750,100855,100744,100830,977,632218,632162
2026-01-20 11:09:00.000000000,1768878540000000000,100830,100861,100785,100787,663,632162,632036
2026-01-20 11:10:00.000000000,1768878600000000000,100787,100816,100787,100803,426,632036,632041
2026-01-20 11:11:00.000000000,1768878660000000000,100803,100843,100799,100843,290,632041,631997
2026-01-20 11:12:00.000000000,1768878720000000000,100843,100879,100843,100857,466,631997,632007
2026-01-20 11:13:00.000000000,1768878780000000000,100857,100878,100835,100876,333,632007,632067
2026-01-20 11:14:00.000000000,1768878840000000000,100876,100912,100873,100905,923,632067,632079
2026-01-20 11:15:00.000000000,1768878900000000000,100905,100910,100878,100887,414,632079,632088
2026-01-20 11:16:00.000000000,1768878960000000000,100887,100917,100885,100898,636,632088,632159
2026-01-20 11:17:00.000000000,1768879020000000000,100898,100948,100898,100942,989,632159,632019
2026-01-20 11:18:00.000000000,1768879080000000000,100942,100947,100921,100935,531,632019,631951
2026-01-20 11:19:00.000000000,1768879140000000000,100935,100941,100910,100919,576,631951,631980
2026-01-20 11:20:00.000000000,1768879200000000000,100919,101017,100905,101010,1120,631980,631889
2026-01-20 11:21:00.000000000,1768879260000000000,101010,101162,101007,101156,1345,631889,631846
2026-01-20 11:22:00.000000000,1768879320000000000,101156,101199,101080,101087,1230,631846,631884
2026-01-20 11:23:00.000000000,1768879380000000000,101087,101109,101031,101034,746,631884,631997
2026-01-20 11:24:00.000000000,1768879440000000000,101034,101055,100994,101054,566,631997,632076
2026-01-20 11:25:00.000000000,1768879500000000000,101054,101087,101052,101083,471,632076,632063
2026-01-20 11:26:00.000000000,1768879560000000000,101083,101086,101039,101051,616,632063,632164
2026-01-20 11:27:00.000000000,1768879620000000000,101051,101070,101019,101019,525,632164,632110
2026-01-20 11:28:00.000000000,1768879680000000000,101019,101025,100979,101020,536,632110,632047
2026-01-20 11:29:00.000000000,1768879740000000000,101020,101059,100996,101013,678,632047,631909
2026-01-20 13:30:00.000000000,1768887000000000000,101255,101405,101245,101355,5268,631909,632011
2026-01-20 13:31:00.000000000,1768887060000000000,101355,101391,101345,101389,2118,632011,632177
2026-01-20 13:32:00.000000000,1768887120000000000,101389,101450,101267,101354,2654,632177,632350
2026-01-20 13:33:00.000000000,1768887180000000000,101354,101383,101326,101337,1388,632350,632403
2026-01-20 13:34:00.000000000,1768887240000000000,101337,101411,101333,101411,1205,632403,632466
2026-01-20 13:35:00.000000000,1768887300000000000,101411,101430,101330,101334,894,632466,632388
2026-01-20 13:36:00.000000000,1768887360000000000,101334,101344,101259,101265,1207,632388,632439
2026-01-20 13:37:00.000000000,1768887420000000000,101265,101268,101212,101224,989,632439,632374
2026-01-20 13:38:00.000000000,1768887480000000000,101224,101228,101170,101218,783,632374,632423
2026-01-20 13:39:00.000000000,1768887540000000000,101218,101248,101197,101206,867,632423,632524
2026-01-20 13:40:00.000000000,1768887600000000000,101206,101246,101195,101223,855,632524,632637
2026-01-20 13:41:00.000000000,1768887660000000000,101223,101246,101155,101162,1022,632637,632770
2026-01-20 13:42:00.000000000,1768887720000000000,101162,101263,101115,101236,1225,632770,632807
2026-01-20 13:43:00.000000000,1768887780000000000,101236,101348,101236,101332,1297,632807,632849
2026-01-20 13:44:00.000000000,1768887840000000000,101332,101369,101307,101369,1053,632849,632898
2026-01-20 13:45:00.000000000,1768887900000000000,101369,101478,101369,101476,1696,632898,633050
2026-01-20 13:46:00.000000000,1768887960000000000,101476,101564,101450,101461,2414,633050,633357
2026-01-20 13:47:00.000000000,1768888020000000000,101461,101461,101407,101428,1090,633357,633346
2026-01-20 13:48:00.000000000,1768888080000000000,101428,101470,101415,101469,540,633346,633408
2026-01-20 13:49:00.000000000,1768888140000000000,101469,101475,101417,101455,763,633408,633344
2026-01-20 13:50:00.000000000,1768888200000000000,101455,101543,101453,101507,1003,633344,633437
2026-01-20 13:51:00.000000000,1768888260000000000,101507,101516,101418,101428,1024,633437,633575
2026-01-20 13:52:00.000000000,1768888320000000000,101428,101435,101405,101426,445,633575,633652
2026-01-20 13:53:00.000000000,1768888380000000000,101426,101459,101426,101448,420,633652,633689
2026-01-20 13:54:00.000000000,1768888440000000000,101448,101498,101440,101482,464,633689,633702
2026-01-20 13:55:00.000000000,1768888500000000000,101482,101556,101476,101556,1012,633702,633785
2026-01-20 13:56:00.000000000,1768888560000000000,101556,101574,101483,101505,1258,633785,633846
2026-01-20 13:57:00.000000000,1768888620000000000,101505,101537,101480,101505,858,633846,633795
2026-01-20 13:58:00.000000000,1768888680000000000,101505,101510,101427,101450,687,633795,633670
2026-01-20 13:59:00.000000000,1768888740000000000,101450,101492,101434,101438,408,633670,633679
2026-01-20 14:00:00.000000000,1768888800000000000,101438,101439,101350,101355,926,633679,633636
2026-01-20 14:01:00.000000000,1768888860000000000,101355,101399,101354,101379,615,633636,633667
2026-01-20 14:02:00.000000000,1768888920000000000,101379,101414,101374,101402,446,633667,633715
2026-01-20 14:03:00.000000000,1768888980000000000,101402,101416,101386,101406,372,633715,633714
2026-01-20 14:04:00.000000000,1768889040000000000,101406,101414,101356,101356,434,633714,633753
2026-01-20 14:05:00.000000000,1768889100000000000,101356,101414,101351,101414,409,633753,633777
2026-01-20 14:06:00.000000000,1768889160000000000,101414,101478,101410,101466,823,633777,633890
2026-01-20 14:07:00.000000000,1768889220000000000,101466,101479,101428,101428,862,633890,634034
2026-01-20 14:08:00.000000000,1768889280000000000,101428,101475,101428,101429,373,634034,634081
2026-01-20 14:09:00.000000000,1768889340000000000,101429,101435,101398,101398,372,634081,634077
2026-01-20 14:10:00.000000000,1768889400000000000,101398,101398,101332,101374,691,634077,634070
2026-01-20 14:11:00.000000000,1768889460000000000,101374,101380,101338,101364,469,634070,634114
2026-01-20 14:12:00.000000000,1768889520000000000,101364,101421,101361,101372,441,634114,634166
2026-01-20 14:13:00.000000000,1768889580000000000,101372,101400,101368,101388,579,634166,634161
2026-01-20 14:14:00.000000000,1768889640000000000,101388,101396,101378,101395,317,634161,634192
2026-01-20 14:15:00.000000000,1768889700000000000,101395,101411,101335,101337,467,634192,634176
2026-01-20 14:16:00.000000000,1768889760000000000,101337,101348,101270,101282,672,634176,634179
2026-01-20 14:17:00.000000000,1768889820000000000,101282,101283,101234,101234,751,634179,634194
2026-01-20 14:18:00.000000000,1768889880000000000,101234,101238,101144,101187,1359,634194,634095
2026-01-20 14:19:00.000000000,1768889940000000000,101187,101232,101183,101210,640,634095,634128
2026-01-20 14:20:00.000000000,1768890000000000000,101210,101259,101207,101248,331,634128,634115
2026-01-20 14:21:00.000000000,1768890060000000000,101248,101253,101212,101220,597,634115,634199
2026-01-20 14:22:00.000000000,1768890120000000000,101220,101232,101160,101224,537,634199,634168
2026-01-20 14:23:00.000000000,1768890180000000000,101224,101251,101189,101251,702,634168,634188
2026-01-20 14:24:00.000000000,1768890240000000000,101251,101254,101181,101182,312,634188,634184
2026-01-20 14:25:00.000000000,1768890300000000000,101182,101199,101165,101187,604,634184,634287
2026-01-20 14:26:00.000000000,1768890360000000000,101187,101189,101147,101148,1050,634287,634431
2026-01-20 14:27:00.000000000,1768890420000000000,101148,101170,101098,101170,1273,634431,634344
2026-01-20 14:28:00.000000000,1768890480000000000,101170,101197,101148,101170,597,634344,634373
2026-01-20 14:29:00.000000000,1768890540000000000,101170,101207,101170,101205,291,634373,634376
2026-01-20 14:30:00.000000000,1768890600000000000,101205,101233,101123,101127,907,634376,634521
2026-01-20 14:31:00.000000000,1768890660000000000,101127,101127,100970,101017,2946,634521,634240
2026-01-20 14:32:00.000000000,1768890720000000000,101017,101021,100953,100983,1809,634240,633986
2026-01-20 14:33:00.000000000,1768890780000000000,100983,101060,100976,101036,1130,633986,634016
2026-01-20 14:34:00.000000000,1768890840000000000,101036,101056,100995,101015,897,634016,634085
2026-01-20 14:35:00.000000000,1768890900000000000,101015,101064,101001,101050,907,634085,634042
2026-01-20 14:36:00.000000000,1768890960000000000,101050,101093,100992,101033,878,634042,634130
2026-01-20 14:37:00.000000000,1768891020000000000,101033,101037,100991,101025,511,634130,634102
2026-01-20 14:38:00.000000000,1768891080000000000,101025,101061,101020,101021,539,634102,634087
2026-01-20 14:39:00.000000000,1768891140000000000,101021,101089,101018,101085,580,634087,634034
2026-01-20 14:40:00.000000000,1768891200000000000,101085,101139,101043,101137,1334,634034,633981
2026-01-20 14:41:00.000000000,1768891260000000000,101137,101144,101107,101138,1080,633981,633846
2026-01-20 14:42:00.000000000,1768891320000000000,101138,101207,101132,101199,928,633846,633736
2026-01-20 14:43:00.000000000,1768891380000000000,101199,101226,101194,101219,438,633736,633719
2026-01-20 14:44:00.000000000,1768891440000000000,101219,101223,101175,101200,420,633719,633656
2026-01-20 14:45:00.000000000,1768891500000000000,101200,101212,101158,101174,923,633656,633745
2026-01-20 14:46:00.000000000,1768891560000000000,101174,101203,101135,101165,506,633745,633897
2026-01-20 14:47:00.000000000,1768891620000000000,101165,101199,101144,101198,400,633897,633927
2026-01-20 14:48:00.000000000,1768891680000000000,101198,101231,101189,101231,624,633927,634065
2026-01-20 14:49:00.000000000,1768891740000000000,101231,101266,101222,101266,813,634065,634177
2026-01-20 14:50:00.000000000,1768891800000000000,101266,101291,101248,101265,663,634177,634178
2026-01-20 14:51:00.000000000,1768891860000000000,101265,101301,101261,101290,565,634178,634240
2026-01-20 14:52:00.000000000,1768891920000000000,101290,101297,101275,101291,498,634240,634372
2026-01-20 14:53:00.000000000,1768891980000000000,101291,101325,101291,101303,649,634372,634386
2026-01-20 14:54:00.000000000,1768892040000000000,101303,101311,101289,101308,469,634386,634418
2026-01-20 14:55:00.000000000,1768892100000000000,101308,101330,101300,101325,1024,634418,634493
2026-01-20 14:56:00.000000000,1768892160000000000,101325,101338,101288,101306,1020,634493,634586
2026-01-20 14:57:00.000000000,1768892220000000000,101306,101318,101288,101288,739,634586,634674
2026-01-20 14:58:00.000000000,1768892280000000000,101288,101297,101250,101262,911,634674,634505
2026-01-20 14:59:00.000000000,1768892340000000000,101262,101268,101244,101258,1240,634505,634562
2026-01-20 21:00:00.000000000,1768914000000000000,101115,101115,100862,100890,5669,634562,634951
2026-01-20 21:01:00.000000000,1768914060000000000,100890,100929,100825,100908,2725,634951,635259
2026-01-20 21:02:00.000000000,1768914120000000000,100908,100912,100724,100773,3686,635259,635149
2026-01-20 21:03:00.000000000,1768914180000000000,100773,100787,100511,100540,5407,635149,635043
2026-01-20 21:04:00.000000000,1768914240000000000,100540,100619,100508,100612,4729,635043,634397
2026-01-20 21:05:00.000000000,1768914300000000000,100612,100796,100604,100754,2683,634397,634066
2026-01-20 21:06:00.000000000,1768914360000000000,100754,100824,100735,100822,1697,634066,634094
2026-01-20 21:07:00.000000000,1768914420000000000,100822,100856,100807,100832,1520,634094,634202
2026-01-20 21:08:00.000000000,1768914480000000000,100832,100876,100801,100824,1413,634202,634258
2026-01-20 21:09:00.000000000,1768914540000000000,100824,100853,100817,100853,952,634258,634265
2026-01-20 21:10:00.000000000,1768914600000000000,100853,100867,100779,100835,1374,634265,634408
2026-01-20 21:11:00.000000000,1768914660000000000,100835,100864,100805,100857,743,634408,634346
2026-01-20 21:12:00.000000000,1768914720000000000,100857,100894,100805,100806,747,634346,634329
2026-01-20 21:13:00.000000000,1768914780000000000,100806,100855,100798,100800,606,634329,634313
2026-01-20 21:14:00.000000000,1768914840000000000,100800,100847,100795,100795,668,634313,634413
2026-01-20 21:15:00.000000000,1768914900000000000,100795,100812,100716,100773,1647,634413,634645
2026-01-20 21:16:00.000000000,1768914960000000000,100773,100879,100773,100863,880,634645,634622
2026-01-20 21:17:00.000000000,1768915020000000000,100863,100871,100805,100805,511,634622,634688
2026-01-20 21:18:00.000000000,1768915080000000000,100805,100811,100733,100770,722,634688,634721
2026-01-20 21:19:00.000000000,1768915140000000000,100770,100775,100733,100759,940,634721,634920
2026-01-20 21:20:00.000000000,1768915200000000000,100759,100829,100746,100747,727,634920,634945
2026-01-20 21:21:00.000000000,1768915260000000000,100747,100777,100704,100726,652,634945,634935
2026-01-20 21:22:00.000000000,1768915320000000000,100726,100740,100670,100702,1050,634935,634818
2026-01-20 21:23:00.000000000,1768915380000000000,100702,100836,100686,100836,740,634818,634763
2026-01-20 21:24:00.000000000,1768915440000000000,100836,100836,100775,100806,586,634763,634686
2026-01-20 21:25:00.000000000,1768915500000000000,100806,100810,100772,100794,246,634686,634649
2026-01-20 21:26:00.000000000,1768915560000000000,100794,100826,100729,100751,778,634649,634642
2026-01-20 21:27:00.000000000,1768915620000000000,100751,100787,100751,100763,329,634642,634652
2026-01-20 21:28:00.000000000,1768915680000000000,100763,100791,100756,100757,313,634652,634727
2026-01-20 21:29:00.000000000,1768915740000000000,100757,100762,100704,100742,755,634727,634646
2026-01-20 21:30:00.000000000,1768915800000000000,100742,100776,100740,100776,786,634646,634674
2026-01-20 21:31:00.000000000,1768915860000000000,100776,100941,100776,100927,1483,634674,634392
2026-01-20 21:32:00.000000000,1768915920000000000,100927,100927,100781,100799,1441,634392,634300
2026-01-20 21:33:00.000000000,1768915980000000000,100799,100808,100712,100724,1336,634300,634167
2026-01-20 21:34:00.000000000,1768916040000000000,100724,100870,100694,100761,1949,634167,634054
2026-01-20 21:35:00.000000000,1768916100000000000,100761,100797,100754,100789,1019,634054,634162
2026-01-20 21:36:00.000000000,1768916160000000000,100789,100822,100789,100818,392,634162,634119
2026-01-20 21:37:00.000000000,1768916220000000000,100818,100818,100792,100813,223,634119,634067
2026-01-20 21:38:00.000000000,1768916280000000000,100813,100837,100784,100784,453,634067,634017
2026-01-20 21:39:00.000000000,1768916340000000000,100784,100784,100730,100754,471,634017,634111
2026-01-20 21:40:00.000000000,1768916400000000000,100754,100812,100752,100771,325,634111,634118
2026-01-20 21:41:00.000000000,1768916460000000000,100771,100781,100757,100776,318,634118,634116
2026-01-20 21:42:00.000000000,1768916520000000000,100776,100817,100762,100805,404,634116,634181
2026-01-20 21:43:00.000000000,1768916580000000000,100805,100819,100794,100811,227,634181,634138
2026-01-20 21:44:00.000000000,1768916640000000000,100811,100891,100798,100847,680,634138,634049
2026-01-20 21:45:00.000000000,1768916700000000000,100847,100850,100803,100815,404,634049,634013
2026-01-20 21:46:00.000000000,1768916760000000000,100815,100815,100725,100757,646,634013,634018
2026-01-20 21:47:00.000000000,1768916820000000000,100757,100781,100697,100708,763,634018,634075
2026-01-20 21:48:00.000000000,1768916880000000000,100708,100709,100610,100658,1542,634075,634258
2026-01-20 21:49:00.000000000,1768916940000000000,100658,100667,100638,100661,543,634258,634274
2026-01-20 21:50:00.000000000,1768917000000000000,100661,100665,100590,100592,877,634274,634414
2026-01-20 21:51:00.000000000,1768917060000000000,100592,100626,100553,100626,1904,634414,634694
2026-01-20 21:52:00.000000000,1768917120000000000,100626,100631,100544,100562,1183,634694,634972
2026-01-20 21:53:00.000000000,1768917180000000000,100562,100574,100540,100563,1207,634972,635215
2026-01-20 21:54:00.000000000,1768917240000000000,100563,100604,100560,100595,795,635215,635488
2026-01-20 21:55:00.000000000,1768917300000000000,100595,100599,100455,100459,2876,635488,635321
2026-01-20 21:56:00.000000000,1768917360000000000,100459,100491,100451,100474,1660,635321,635113
2026-01-20 21:57:00.000000000,1768917420000000000,100474,100495,100415,100416,1505,635113,635149
2026-01-20 21:58:00.000000000,1768917480000000000,100416,100416,100360,100378,2244,635149,634955
2026-01-20 21:59:00.000000000,1768917540000000000,100378,100393,100320,100346,2007,634955,634960
2026-01-20 22:00:00.000000000,1768917600000000000,100346,100465,100321,100453,2137,634960,634856
2026-01-20 22:01:00.000000000,1768917660000000000,100453,100520,100453,100516,985,634856,634744
2026-01-20 22:02:00.000000000,1768917720000000000,100516,100640,100504,100636,1530,634744,634370
2026-01-20 22:03:00.000000000,1768917780000000000,100636,100699,100602,100612,1493,634370,634199
2026-01-20 22:04:00.000000000,1768917840000000000,100612,100630,100503,100503,1007,634199,634209
2026-01-20 22:05:00.000000000,1768917900000000000,100503,100567,100481,100496,814,634209,634205
2026-01-20 22:06:00.000000000,1768917960000000000,100496,100527,100464,100467,869,634205,634346
2026-01-20 22:07:00.000000000,1768918020000000000,100467,100467,100359,100376,1553,634346,634263
2026-01-20 22:08:00.000000000,1768918080000000000,100376,100412,100371,100372,1228,634263,634169
2026-01-20 22:09:00.000000000,1768918140000000000,100372,100391,100327,100353,1033,634169,634091
2026-01-20 22:10:00.000000000,1768918200000000000,100353,100364,100294,100294,1266,634091,634228
2026-01-20 22:11:00.000000000,1768918260000000000,100294,100322,100282,100316,1219,634228,634410
2026-01-20 22:12:00.000000000,1768918320000000000,100316,100382,100312,100380,961,634410,634532
2026-01-20 22:13:00.000000000,1768918380000000000,100380,100382,100237,100244,2771,634532,634159
2026-01-20 22:14:00.000000000,1768918440000000000,100244,100282,100214,100236,1748,634159,634346
2026-01-20 22:15:00.000000000,1768918500000000000,100236,100251,100190,100190,1159,634346,634350
2026-01-20 22:16:00.000000000,1768918560000000000,100190,100209,100142,100157,2003,634350,634266
2026-01-20 22:17:00.000000000,1768918620000000000,100157,100173,100103,100107,1407,634266,634368
2026-01-20 22:18:00.000000000,1768918680000000000,100107,100261,100101,100261,1607,634368,634279
2026-01-20 22:19:00.000000000,1768918740000000000,100261,100308,100215,100300,914,634279,634408
2026-01-20 22:20:00.000000000,1768918800000000000,100300,100306,100275,100295,870,634408,634420
2026-01-20 22:21:00.000000000,1768918860000000000,100295,100330,100293,100320,581,634420,634384
2026-01-20 22:22:00.000000000,1768918920000000000,100320,100392,100307,100321,1197,634384,634352
2026-01-20 22:23:00.000000000,1768918980000000000,100321,100321,100247,100308,764,634352,634305
2026-01-20 22:24:00.000000000,1768919040000000000,100308,100308,100170,100195,1089,634305,634395
2026-01-20 22:25:00.000000000,1768919100000000000,100195,100204,100142,100166,1229,634395,634291
2026-01-20 22:26:00.000000000,1768919160000000000,100166,100166,100108,100121,1087,634291,634240
2026-01-20 22:27:00.000000000,1768919220000000000,100121,100190,100119,100178,1099,634240,634234
2026-01-20 22:28:00.000000000,1768919280000000000,100178,100245,100175,100203,935,634234,634310
2026-01-20 22:29:00.000000000,1768919340000000000,100203,100268,100196,100263,527,634310,634314
2026-01-20 22:30:00.000000000,1768919400000000000,100263,100291,100155,100180,1045,634314,634398
2026-01-20 22:31:00.000000000,1768919460000000000,100180,100264,100167,100211,718,634398,634446
2026-01-20 22:32:00.000000000,1768919520000000000,100211,100268,100209,100246,654,634446,634457
2026-01-20 22:33:00.000000000,1768919580000000000,100246,100276,100218,100224,893,634457,634276
2026-01-20 22:34:00.000000000,1768919640000000000,100224,100224,100008,100016,3817,634276,633906
2026-01-20 22:35:00.000000000,1768919700000000000,100016,100034,99932,99952,2970,633906,633679
2026-01-20 22:36:00.000000000,1768919760000000000,99952,100073,99952,100073,1506,633679,633513
2026-01-20 22:37:00.000000000,1768919820000000000,100073,100207,100073,100193,1008,633513,633409
2026-01-20 22:38:00.000000000,1768919880000000000,100193,100265,100193,100265,1001,633409,633389
2026-01-20 22:39:00.000000000,1768919940000000000,100265,100267,100208,100238,689,633389,633458
2026-01-20 22:40:00.000000000,1768920000000000000,100238,100260,100168,100168,873,633458,633464
2026-01-20 22:41:00.000000000,1768920060000000000,100168,100177,100077,100077,815,633464,633364
2026-01-20 22:42:00.000000000,1768920120000000000,100077,100148,100027,100031,1252,633364,633561
2026-01-20 22:43:00.000000000,1768920180000000000,100031,100134,100031,100123,970,633561,633675
2026-01-20 22:44:00.000000000,1768920240000000000,100123,100163,100121,100148,490,633675,633716
2026-01-20 22:45:00.000000000,1768920300000000000,100148,100148,100078,100090,670,633716,633718
2026-01-20 22:46:00.000000000,1768920360000000000,100090,100095,100057,100069,507,633718,633801
2026-01-20 22:47:00.000000000,1768920420000000000,100069,100074,99952,99952,1312,633801,634028
2026-01-20 22:48:00.000000000,1768920480000000000,99952,100030,99952,100006,1263,634028,634157
2026-01-20 22:49:00.000000000,1768920540000000000,100006,100020,99988,100009,612,634157,634139
2026-01-20 22:50:00.000000000,1768920600000000000,100009,100046,99948,100024,1092,634139,634284
2026-01-20 22:51:00.000000000,1768920660000000000,100024,100065,100024,100063,665,634284,634221
2026-01-20 22:52:00.000000000,1768920720000000000,100063,100086,100048,100079,527,634221,634203
2026-01-20 22:53:00.000000000,1768920780000000000,100079,100098,99930,99944,1085,634203,634247
2026-01-20 22:54:00.000000000,1768920840000000000,99944,100022,99931,100008,738,634247,634216
2026-01-20 22:55:00.000000000,1768920900000000000,100008,100056,99993,100053,572,634216,634221
2026-01-20 22:56:00.000000000,1768920960000000000,100053,100057,100003,100043,417,634221,634232
2026-01-20 22:57:00.000000000,1768921020000000000,100043,100062,100030,100058,639,634232,634252
2026-01-20 22:58:00.000000000,1768921080000000000,100058,100124,100015,100089,930,634252,634158
2026-01-20 22:59:00.000000000,1768921140000000000,100089,100201,100085,100179,789,634158,634160
2026-01-20 23:00:00.000000000,1768921200000000000,100179,100179,100108,100120,823,634160,634243
2026-01-20 23:01:00.000000000,1768921260000000000,100120,100196,100119,100194,447,634243,634231
2026-01-20 23:02:00.000000000,1768921320000000000,100194,100194,100096,100100,545,634231,634368
2026-01-20 23:03:00.000000000,1768921380000000000,100100,100100,100070,100072,549,634368,634488
2026-01-20 23:04:00.000000000,1768921440000000000,100072,100125,100072,100122,330,634488,634479
2026-01-20 23:05:00.000000000,1768921500000000000,100122,100122,99965,99995,1365,634479,634585
2026-01-20 23:06:00.000000000,1768921560000000000,99995,100056,99988,100056,393,634585,634616
2026-01-20 23:07:00.000000000,1768921620000000000,100056,100072,100018,100071,393,634616,634624
2026-01-20 23:08:00.000000000,1768921680000000000,100071,100072,100042,100042,193,634624,634665
2026-01-20 23:09:00.000000000,1768921740000000000,100042,100081,100032,100076,336,634665,634659
2026-01-20 23:10:00.000000000,1768921800000000000,100076,100087,100058,100080,333,634659,634619
2026-01-20 23:11:00.000000000,1768921860000000000,100080,100099,100057,100058,268,634619,634574
2026-01-20 23:12:00.000000000,1768921920000000000,100058,100058,100008,100037,327,634574,634590
2026-01-20 23:13:00.000000000,1768921980000000000,100037,100061,100019,100061,212,634590,634555
2026-01-20 23:14:00.000000000,1768922040000000000,100061,100071,100055,100058,223,634555,634548
2026-01-20 23:15:00.000000000,1768922100000000000,100058,100067,99967,99971,1324,634548,634376
2026-01-20 23:16:00.000000000,1768922160000000000,99971,99987,99847,99865,3124,634376,634181
2026-01-20 23:17:00.000000000,1768922220000000000,99865,99923,99863,99866,1268,634181,634092
2026-01-20 23:18:00.000000000,1768922280000000000,99866,99869,99786,99801,2301,634092,633907
2026-01-20 23:19:00.000000000,1768922340000000000,99801,99832,99773,99781,1556,633907,633576
2026-01-20 23:20:00.000000000,1768922400000000000,99781,99814,99773,99814,1691,633576,633672
2026-01-20 23:21:00.000000000,1768922460000000000,99814,99824,99800,99811,1471,633672,633444
2026-01-20 23:22:00.000000000,1768922520000000000,99811,99812,99729,99777,1571,633444,633474
2026-01-20 23:23:00.000000000,1768922580000000000,99777,99782,99727,99747,1684,633474,633637
2026-01-20 23:24:00.000000000,1768922640000000000,99747,99747,99452,99452,5804,633637,633266
2026-01-20 23:25:00.000000000,1768922700000000000,99452,99452,99296,99359,4807,633266,632919
2026-01-20 23:26:00.000000000,1768922760000000000,99359,99420,99327,99348,2506,632919,632759
2026-01-20 23:27:00.000000000,1768922820000000000,99348,99467,99323,99436,1858,632759,632702
2026-01-20 23:28:00.000000000,1768922880000000000,99436,99546,99410,99527,2009,632702,632509
2026-01-20 23:29:00.000000000,1768922940000000000,99527,99532,99367,99408,1763,632509,632570
2026-01-20 23:30:00.000000000,1768923000000000000,99408,99608,99382,99608,1214,632570,632456
2026-01-20 23:31:00.000000000,1768923060000000000,99608,99708,99603,99706,1539,632456,632264
2026-01-20 23:32:00.000000000,1768923120000000000,99706,99779,99648,99661,1166,632264,632221
2026-01-20 23:33:00.000000000,1768923180000000000,99661,99730,99657,99717,732,632221,632331
2026-01-20 23:34:00.000000000,1768923240000000000,99717,99802,99714,99787,1129,632331,632339
2026-01-20 23:35:00.000000000,1768923300000000000,99787,99791,99667,99695,976,632339,632449
2026-01-20 23:36:00.000000000,1768923360000000000,99695,99745,99680,99741,787,632449,632437
2026-01-20 23:37:00.000000000,1768923420000000000,99741,99763,99709,99763,638,632437,632391
2026-01-20 23:38:00.000000000,1768923480000000000,99763,99800,99732,99776,816,632391,632233
2026-01-20 23:39:00.000000000,1768923540000000000,99776,99903,99775,99895,1270,632233,631943
2026-01-20 23:40:00.000000000,1768923600000000000,99895,99930,99885,99928,758,631943,631820
2026-01-20 23:41:00.000000000,1768923660000000000,99928,99928,99876,99921,620,631820,631819
2026-01-20 23:42:00.000000000,1768923720000000000,99921,99987,99920,99931,1358,631819,631888
2026-01-20 23:43:00.000000000,1768923780000000000,99931,99961,99882,99885,526,631888,631911
2026-01-20 23:44:00.000000000,1768923840000000000,99885,99909,99878,99901,503,631911,631898
2026-01-20 23:45:00.000000000,1768923900000000000,99901,99936,99897,99906,398,631898,631897
2026-01-20 23:46:00.000000000,1768923960000000000,99906,99953,99888,99948,286,631897,631889
2026-01-20 23:47:00.000000000,1768924020000000000,99948,99972,99927,99950,369,631889,631879
2026-01-20 23:48:00.000000000,1768924080000000000,99950,99957,99931,99944,259,631879,631863
2026-01-20 23:49:00.000000000,1768924140000000000,99944,99957,99921,99921,370,631863,631903
2026-01-20 23:50:00.000000000,1768924200000000000,99921,99921,99860,99885,570,631903,632026
2026-01-20 23:51:00.000000000,1768924260000000000,99885,99887,99809,99809,804,632026,632053
2026-01-20 23:52:00.000000000,1768924320000000000,99809,99829,99758,99787,836,632053,632087
