datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2026-01-21 21:52:00.000000000,1769003520000000000,101250,101290,101210,101280,259,224594,224645
2026-01-21 21:53:00.000000000,1769003580000000000,101280,101280,101230,101230,193,224645,224706
2026-01-21 21:54:00.000000000,1769003640000000000,101230,101270,101230,101250,230,224706,224646
2026-01-21 21:55:00.000000000,1769003700000000000,101250,101340,101230,101310,363,224646,224666
2026-01-21 21:56:00.000000000,1769003760000000000,101310,101340,101230,101230,417,224666,224795
2026-01-21 21:57:00.000000000,1769003820000000000,101230,101300,101220,101270,194,224795,224791
2026-01-21 21:58:00.000000000,1769003880000000000,101270,101270,101220,101240,192,224791,224818
2026-01-21 21:59:00.000000000,1769003940000000000,101240,101310,101220,101260,227,224818,224831
2026-01-21 22:00:00.000000000,1769004000000000000,101260,101290,101220,101230,357,224831,224849
2026-01-21 22:01:00.000000000,1769004060000000000,101230,101240,101130,101170,593,224849,224918
2026-01-21 22:02:00.000000000,1769004120000000000,101170,101180,101040,101040,832,224918,224840
2026-01-21 22:03:00.000000000,1769004180000000000,101040,101110,101000,101090,1024,224840,224991
2026-01-21 22:04:00.000000000,1769004240000000000,101090,101180,100950,100950,896,224991,225132
2026-01-21 22:05:00.000000000,1769004300000000000,100950,101030,100860,101030,1163,225132,224868
2026-01-21 22:06:00.000000000,1769004360000000000,101030,101030,100920,100970,583,224868,224885
2026-01-21 22:07:00.000000000,1769004420000000000,100970,101040,100950,101040,295,224885,224870
2026-01-21 22:08:00.000000000,1769004480000000000,101040,101040,100960,100980,306,224870,224891
2026-01-21 22:09:00.000000000,1769004540000000000,100980,101030,100970,101020,359,224891,224936
2026-01-21 22:10:00.000000000,1769004600000000000,101020,101090,100920,100940,889,224936,225139
2026-01-21 22:11:00.000000000,1769004660000000000,100940,100960,100830,100850,632,225139,225176
2026-01-21 22:12:00.000000000,1769004720000000000,100850,100870,100760,100800,1280,225176,225050
2026-01-21 22:13:00.000000000,1769004780000000000,100800,100910,100750,100850,1223,225050,224753
2026-01-21 22:14:00.000000000,1769004840000000000,100850,100870,100780,100800,362,224753,224793
2026-01-21 22:15:00.000000000,1769004900000000000,100800,100860,100710,100860,800,224793,224802
2026-01-21 22:16:00.000000000,1769004960000000000,100860,100860,100760,100830,495,224802,224839
2026-01-21 22:17:00.000000000,1769005020000000000,100830,100850,100770,100770,314,224839,224863
2026-01-21 22:18:00.000000000,1769005080000000000,100770,100910,100770,100900,521,224863,224793
2026-01-21 22:19:00.000000000,1769005140000000000,100900,100900,100820,100860,564,224793,224831
2026-01-21 22:20:00.000000000,1769005200000000000,100860,101010,100850,100980,937,224831,224624
2026-01-21 22:21:00.000000000,1769005260000000000,100980,101020,100940,100990,507,224624,224782
2026-01-21 22:22:00.000000000,1769005320000000000,100990,101010,100950,100950,252,224782,224868
2026-01-21 22:23:00.000000000,1769005380000000000,100950,100990,100910,100960,179,224868,224852
2026-01-21 22:24:00.000000000,1769005440000000000,100960,101000,100940,100960,248,224852,224784
2026-01-21 22:25:00.000000000,1769005500000000000,100960,101010,100930,100960,213,224784,224797
2026-01-21 22:26:00.000000000,1769005560000000000,100960,101050,100950,101020,217,224797,224760
2026-01-21 22:27:00.000000000,1769005620000000000,101020,101040,100960,101000,196,224760,224745
2026-01-21 22:28:00.000000000,1769005680000000000,101000,101000,100930,100990,153,224745,224728
2026-01-21 22:29:00.000000000,1769005740000000000,100990,101050,100960,101000,294,224728,224634
2026-01-21 22:30:00.000000000,1769005800000000000,101000,101120,100970,101110,418,224634,224567
2026-01-21 22:31:00.000000000,1769005860000000000,101110,101160,101090,101100,642,224567,224579
2026-01-21 22:32:00.000000000,1769005920000000000,101100,101160,101030,101050,302,224579,224617
2026-01-21 22:33:00.000000000,1769005980000000000,101050,101050,100930,101020,453,224617,224590
2026-01-21 22:34:00.000000000,1769006040000000000,101020,101040,100970,101030,121,224590,224586
2026-01-21 22:35:00.000000000,1769006100000000000,101030,101030,100950,100960,194,224586,224607
2026-01-21 22:36:00.000000000,1769006160000000000,100960,101030,100960,101000,108,224607,224591
2026-01-21 22:37:00.000000000,1769006220000000000,101000,101070,100980,101050,148,224591,224572
2026-01-21 22:38:00.000000000,1769006280000000000,101050,101100,101050,101080,225,224572,224550
2026-01-21 22:39:00.000000000,1769006340000000000,101080,101120,101060,101090,180,224550,224557
2026-01-21 22:40:00.000000000,1769006400000000000,101090,101100,100990,100990,178,224557,224544
2026-01-21 22:41:00.000000000,1769006460000000000,100990,101020,100980,100990,142,224544,224550
2026-01-21 22:42:00.000000000,1769006520000000000,100990,101000,100930,100980,224,224550,224533
2026-01-21 22:43:00.000000000,1769006580000000000,100980,101000,100900,100900,244,224533,224548
2026-01-21 22:44:00.000000000,1769006640000000000,100900,100920,100810,100840,340,224548,224522
2026-01-21 22:45:00.000000000,1769006700000000000,100840,100870,100830,100830,213,224522,224503
2026-01-21 22:46:00.000000000,1769006760000000000,100830,100840,100750,100770,579,224503,224403
2026-01-21 22:47:00.000000000,1769006820000000000,100770,100850,100760,100830,473,224403,224457
2026-01-21 22:48:00.000000000,1769006880000000000,100830,100840,100770,100820,278,224457,224502
2026-01-21 22:49:00.000000000,1769006940000000000,100820,100820,100760,100760,238,224502,224509
2026-01-21 22:50:00.000000000,1769007000000000000,100760,100850,100760,100780,282,224509,224505
2026-01-21 22:51:00.000000000,1769007060000000000,100780,100790,100700,100700,719,224505,224446
2026-01-21 22:52:00.000000000,1769007120000000000,100700,100720,100660,100700,807,224446,224257
2026-01-21 22:53:00.000000000,1769007180000000000,100700,100760,100660,100740,426,224257,224197
2026-01-21 22:54:00.000000000,1769007240000000000,100740,100880,100710,100860,575,224197,224257
2026-01-21 22:55:00.000000000,1769007300000000000,100860,100890,100840,100860,229,224257,224218
2026-01-21 22:56:00.000000000,1769007360000000000,100860,100880,100830,100840,179,224218,224148
2026-01-21 22:57:00.000000000,1769007420000000000,100840,100890,100830,100880,191,224148,224147
2026-01-21 22:58:00.000000000,1769007480000000000,100880,100930,100860,100930,207,224147,224117
2026-01-21 22:59:00.000000000,1769007540000000000,100930,100980,100870,100880,328,224117,224121
2026-01-21 23:00:00.000000000,1769007600000000000,100880,100950,100860,100940,191,224121,224137
2026-01-21 23:01:00.000000000,1769007660000000000,100940,100960,100900,100930,181,224137,224144
2026-01-21 23:02:00.000000000,1769007720000000000,100930,100950,100900,100940,183,224144,224129
2026-01-21 23:03:00.000000000,1769007780000000000,100940,100980,100940,100950,213,224129,224084
2026-01-21 23:04:00.000000000,1769007840000000000,100950,100980,100930,100950,178,224084,224081
2026-01-21 23:05:00.000000000,1769007900000000000,100950,100990,100910,100990,161,224081,224081
2026-01-21 23:06:00.000000000,1769007960000000000,100990,101100,100970,101050,425,224081,223994
2026-01-21 23:07:00.000000000,1769008020000000000,101050,101090,101050,101070,300,223994,224031
2026-01-21 23:08:00.000000000,1769008080000000000,101070,101100,101040,101100,308,224031,224129
2026-01-21 23:09:00.000000000,1769008140000000000,101100,101120,101050,101050,324,224129,224148
2026-01-21 23:10:00.000000000,1769008200000000000,101050,101080,101020,101020,163,224148,224125
2026-01-21 23:11:00.000000000,1769008260000000000,101020,101030,100950,100990,215,224125,224102
2026-01-21 23:12:00.000000000,1769008320000000000,100990,101010,100970,100990,142,224102,224079
2026-01-21 23:13:00.000000000,1769008380000000000,100990,101010,100970,101000,129,224079,224084
2026-01-21 23:14:00.000000000,1769008440000000000,101000,101000,100970,101000,72,224084,224092
2026-01-21 23:15:00.000000000,1769008500000000000,101000,101010,100980,100980,74,224092,224092
2026-01-21 23:16:00.000000000,1769008560000000000,100980,100990,100900,100940,239,224092,224076
2026-01-21 23:17:00.000000000,1769008620000000000,100940,100950,100880,100890,163,224076,224065
2026-01-21 23:18:00.000000000,1769008680000000000,100890,100890,100820,100820,324,224065,224073
2026-01-21 23:19:00.000000000,1769008740000000000,100820,100820,100700,100730,749,224073,224026
2026-01-21 23:20:00.000000000,1769008800000000000,100730,100760,100670,100680,705,224026,223967
2026-01-21 23:21:00.000000000,1769008860000000000,100680,100680,100560,100590,1161,223967,223758
2026-01-21 23:22:00.000000000,1769008920000000000,100590,100690,100580,100590,785,223758,223714
2026-01-21 23:23:00.000000000,1769008980000000000,100590,100590,100450,100490,1448,223714,223432
2026-01-21 23:24:00.000000000,1769009040000000000,100490,100490,100370,100450,1196,223432,223231
2026-01-21 23:25:00.000000000,1769009100000000000,100450,100500,100400,100400,795,223231,223371
2026-01-21 23:26:00.000000000,1769009160000000000,100400,100510,100380,100500,638,223371,223408
2026-01-21 23:27:00.000000000,1769009220000000000,100500,100580,100420,100570,485,223408,223469
2026-01-21 23:28:00.000000000,1769009280000000000,100570,100630,100520,100620,488,223469,223502
2026-01-21 23:29:00.000000000,1769009340000000000,100620,100640,100580,100600,276,223502,223572
2026-01-21 23:30:00.000000000,1769009400000000000,100600,100690,100600,100630,523,223572,223578
2026-01-21 23:31:00.000000000,1769009460000000000,100630,100630,100510,100550,278,223578,223589
2026-01-21 23:32:00.000000000,1769009520000000000,100550,100620,100520,100620,269,223589,223602
2026-01-21 23:33:00.000000000,1769009580000000000,100620,100650,100620,100640,228,223602,223693
2026-01-21 23:34:00.000000000,1769009640000000000,100640,100650,100600,100650,147,223693,223718
2026-01-21 23:35:00.000000000,1769009700000000000,100650,100660,100620,100630,169,223718,223727
2026-01-21 23:36:00.000000000,1769009760000000000,100630,100670,100630,100660,196,223727,223743
2026-01-21 23:37:00.000000000,1769009820000000000,100660,100700,100620,100620,251,223743,223790
2026-01-21 23:38:00.000000000,1769009880000000000,100620,100750,100620,100730,356,223790,223770
2026-01-21 23:39:00.000000000,1769009940000000000,100730,100750,100680,100680,196,223770,223739
2026-01-21 23:40:00.000000000,1769010000000000000,100680,100740,100680,100720,126,223739,223752
2026-01-21 23:41:00.000000000,1769010060000000000,100720,100730,100680,100690,145,223752,223755
2026-01-21 23:42:00.000000000,1769010120000000000,100690,100720,100680,100700,138,223755,223747
2026-01-21 23:43:00.000000000,1769010180000000000,100700,100730,100660,100660,122,223747,223759
2026-01-21 23:44:00.000000000,1769010240000000000,100660,100760,100660,100760,250,223759,223754
2026-01-21 23:45:00.000000000,1769010300000000000,100760,100810,100700,100750,326,223754,223747
2026-01-21 23:46:00.000000000,1769010360000000000,100750,100770,100720,100770,135,223747,223732
2026-01-21 23:47:00.000000000,1769010420000000000,100770,100800,100740,100800,80,223732,223711
2026-01-21 23:48:00.000000000,1769010480000000000,100800,100800,100750,100790,94,223711,223685
2026-01-21 23:49:00.000000000,1769010540000000000,100790,100830,100760,100800,195,223685,223658
2026-01-21 23:50:00.000000000,1769010600000000000,100800,100830,100780,100820,119,223658,223671
2026-01-21 23:51:00.000000000,1769010660000000000,100820,100830,100740,100770,135,223671,223638
2026-01-21 23:52:00.000000000,1769010720000000000,100770,100770,100730,100770,112,223638,223637
2026-01-21 23:53:00.000000000,1769010780000000000,100770,100880,100770,100880,202,223637,223659
2026-01-21 23:54:00.000000000,1769010840000000000,100880,100900,100850,100880,237,223659,223657
2026-01-21 23:55:00.000000000,1769010900000000000,100880,100930,100860,100920,257,223657,223627
2026-01-21 23:56:00.000000000,1769010960000000000,100920,100950,100880,100900,286,223627,223668
2026-01-21 23:57:00.000000000,1769011020000000000,100900,100910,100800,100810,230,223668,223683
2026-01-21 23:58:00.000000000,1769011080000000000,100810,100880,100810,100830,104,223683,223658
2026-01-21 23:59:00.000000000,1769011140000000000,100830,100840,100790,100790,90,223658,223638
2026-01-22 00:00:00.000000000,1769011200000000000,100790,100800,100740,100760,200,223638,223635
2026-01-22 00:01:00.000000000,1769011260000000000,100760,100780,100730,100740,95,223635,223666
2026-01-22 00:02:00.000000000,1769011320000000000,100740,100780,100680,100690,174,223666,223646
2026-01-22 00:03:00.000000000,1769011380000000000,100690,100710,100640,100680,212,223646,223646
2026-01-22 00:04:00.000000000,1769011440000000000,100680,100710,100670,100690,64,223646,223652
2026-01-22 00:05:00.000000000,1769011500000000000,100690,100720,100670,100720,102,223652,223666
2026-01-22 00:06:00.000000000,1769011560000000000,100720,100740,100670,100670,159,223666,223677
2026-01-22 00:07:00.000000000,1769011620000000000,100670,100750,100660,100750,92,223677,223681
2026-01-22 00:08:00.000000000,1769011680000000000,100750,100750,100700,100700,44,223681,223685
2026-01-22 00:09:00.000000000,1769011740000000000,100700,100700,100680,100690,50,223685,223695
2026-01-22 00:10:00.000000000,1769011800000000000,100690,100700,100630,100630,138,223695,223697
2026-01-22 00:11:00.000000000,1769011860000000000,100630,100650,100620,100630,206,223697,223702
2026-01-22 00:12:00.000000000,1769011920000000000,100630,100700,100630,100650,181,223702,223712
2026-01-22 00:13:00.000000000,1769011980000000000,100650,100650,100560,100580,239,223712,223748
2026-01-22 00:14:00.000000000,1769012040000000000,100580,100620,100580,100600,144,223748,223791
2026-01-22 00:15:00.000000000,1769012100000000000,100600,100630,100590,100610,174,223791,223823
2026-01-22 00:16:00.000000000,1769012160000000000,100610,100630,100580,100580,188,223823,223845
2026-01-22 00:17:00.000000000,1769012220000000000,100580,100590,100490,100510,490,223845,223848
2026-01-22 00:18:00.000000000,1769012280000000000,100510,100530,100480,100510,208,223848,223831
2026-01-22 00:19:00.000000000,1769012340000000000,100510,100510,100410,100450,490,223831,223845
2026-01-22 00:20:00.000000000,1769012400000000000,100450,100520,100420,100500,276,223845,223812
2026-01-22 00:21:00.000000000,1769012460000000000,100500,100500,100400,100450,312,223812,223849
2026-01-22 00:22:00.000000000,1769012520000000000,100450,100450,100380,100400,382,223849,223937
2026-01-22 00:23:00.000000000,1769012580000000000,100400,100410,100280,100340,799,223937,223904
2026-01-22 00:24:00.000000000,1769012640000000000,100340,100430,100330,100360,406,223904,223959
2026-01-22 00:25:00.000000000,1769012700000000000,100360,100370,100310,100320,321,223959,224084
2026-01-22 00:26:00.000000000,1769012760000000000,100320,100360,100270,100350,449,224084,224228
2026-01-22 00:27:00.000000000,1769012820000000000,100350,100350,100260,100290,271,224228,224299
2026-01-22 00:28:00.000000000,1769012880000000000,100290,100340,100280,100310,314,224299,224319
2026-01-22 00:29:00.000000000,1769012940000000000,100310,100430,100300,100410,361,224319,224360
2026-01-22 00:30:00.000000000,1769013000000000000,100410,100500,100400,100490,469,224360,224440
2026-01-22 00:31:00.000000000,1769013060000000000,100490,100500,100470,100500,190,224440,224463
2026-01-22 00:32:00.000000000,1769013120000000000,100500,100520,100440,100520,322,224463,224503
2026-01-22 00:33:00.000000000,1769013180000000000,100520,100600,100510,100520,268,224503,224488
2026-01-22 00:34:00.000000000,1769013240000000000,100520,100540,100500,100510,108,224488,224500
2026-01-22 00:35:00.000000000,1769013300000000000,100510,100530,100500,100530,116,224500,224505
2026-01-22 00:36:00.000000000,1769013360000000000,100530,100550,100510,100510,212,224505,224500
2026-01-22 00:37:00.000000000,1769013420000000000,100510,100550,100510,100540,163,224500,224451
2026-01-22 00:38:00.000000000,1769013480000000000,100540,100580,100510,100580,241,224451,224457
2026-01-22 00:39:00.000000000,1769013540000000000,100580,100590,100530,100570,126,224457,224461
2026-01-22 00:40:00.000000000,1769013600000000000,100570,100580,100490,100490,133,224461,224480
2026-01-22 00:41:00.000000000,1769013660000000000,100490,100540,100490,100520,118,224480,224500
2026-01-22 00:42:00.000000000,1769013720000000000,100520,100530,100460,100520,396,224500,224538
2026-01-22 00:43:00.000000000,1769013780000000000,100520,100540,100510,100520,104,224538,224528
2026-01-22 00:44:00.000000000,1769013840000000000,100520,100520,100480,100480,70,224528,224496
2026-01-22 00:45:00.000000000,1769013900000000000,100480,100520,100480,100500,119,224496,224495
2026-01-22 00:46:00.000000000,1769013960000000000,100500,100540,100490,100520,130,224495,224500
2026-01-22 00:47:00.000000000,1769014020000000000,100520,100520,100500,100520,53,224500,224478
2026-01-22 00:48:00.000000000,1769014080000000000,100520,100550,100520,100550,105,224478,224461
2026-01-22 00:49:00.000000000,1769014140000000000,100550,100610,100550,100550,231,224461,224471
2026-01-22 00:50:00.000000000,1769014200000000000,100550,100580,100520,100540,94,224471,224470
2026-01-22 00:51:00.000000000,1769014260000000000,100540,100580,100530,100570,85,224470,224485
2026-01-22 00:52:00.000000000,1769014320000000000,100570,100570,100330,100420,444,224485,224464
2026-01-22 00:53:00.000000000,1769014380000000000,100420,100490,100400,100480,211,224464,224443
2026-01-22 00:54:00.000000000,1769014440000000000,100480,100490,100450,100490,67,224443,224445
2026-01-22 00:55:00.000000000,1769014500000000000,100490,100500,100460,100490,105,224445,224409
2026-01-22 00:56:00.000000000,1769014560000000000,100490,100530,100480,100490,87,224409,224393
2026-01-22 00:57:00.000000000,1769014620000000000,100490,100510,100480,100480,85,224393,224379
2026-01-22 00:58:00.000000000,1769014680000000000,100480,100500,100460,100480,197,224379,224404
2026-01-22 00:59:00.000000000,1769014740000000000,100480,100500,100400,100420,291,224404,224372
2026-01-22 09:00:00.000000000,1769043600000000000,100270,100340,100130,100220,3529,224372,223842
2026-01-22 09:01:00.000000000,1769043660000000000,100220,100300,100060,100110,1734,223842,223531
2026-01-22 09:02:00.000000000,1769043720000000000,100110,100220,100110,100120,950,223531,223402
2026-01-22 09:03:00.000000000,1769043780000000000,100120,100120,99900,99950,2601,223402,223217
2026-01-22 09:04:00.000000000,1769043840000000000,99950,100060,99950,100010,1099,223217,223161
2026-01-22 09:05:00.000000000,1769043900000000000,100010,100220,99970,100200,1190,223161,223214
2026-01-22 09:06:00.000000000,1769043960000000000,100200,100270,100130,100210,1088,223214,223198
2026-01-22 09:07:00.000000000,1769044020000000000,100210,100340,100190,100330,1040,223198,223212
2026-01-22 09:08:00.000000000,1769044080000000000,100330,100340,100190,100280,871,223212,223077
2026-01-22 09:09:00.000000000,1769044140000000000,100280,100350,100250,100290,552,223077,223057
2026-01-22 09:10:00.000000000,1769044200000000000,100290,100370,100240,100300,706,223057,222994
2026-01-22 09:11:00.000000000,1769044260000000000,100300,100350,100230,100330,366,222994,222961
2026-01-22 09:12:00.000000000,1769044320000000000,100330,100380,100300,100340,365,222961,222946
2026-01-22 09:13:00.000000000,1769044380000000000,100340,100370,100330,100350,292,222946,222958
2026-01-22 09:14:00.000000000,1769044440000000000,100350,100430,100330,100420,557,222958,222972
2026-01-22 09:15:00.000000000,1769044500000000000,100420,100430,100350,100390,435,222972,222947
2026-01-22 09:16:00.000000000,1769044560000000000,100390,100580,100380,100540,917,222947,222842
2026-01-22 09:17:00.000000000,1769044620000000000,100540,100630,100470,100590,1328,222842,222600
2026-01-22 09:18:00.000000000,1769044680000000000,100590,100600,100480,100510,1208,222600,222534
2026-01-22 09:19:00.000000000,1769044740000000000,100510,100600,100510,100580,370,222534,222595
2026-01-22 09:20:00.000000000,1769044800000000000,100580,100650,100580,100630,409,222595,222583
2026-01-22 09:21:00.000000000,1769044860000000000,100630,100670,100600,100650,372,222583,222529
2026-01-22 09:22:00.000000000,1769044920000000000,100650,100660,100590,100620,419,222529,222445
2026-01-22 09:23:00.000000000,1769044980000000000,100620,100700,100600,100690,455,222445,222412
2026-01-22 09:24:00.000000000,1769045040000000000,100690,100720,100650,100680,590,222412,222531
2026-01-22 09:25:00.000000000,1769045100000000000,100680,100750,100640,100640,545,222531,222567
2026-01-22 09:26:00.000000000,1769045160000000000,100640,100680,100600,100670,335,222567,222551
2026-01-22 09:27:00.000000000,1769045220000000000,100670,100700,100600,100600,398,222551,222673
2026-01-22 09:28:00.000000000,1769045280000000000,100600,100660,100570,100640,402,222673,222637
2026-01-22 09:29:00.000000000,1769045340000000000,100640,100690,100600,100610,307,222637,222601
2026-01-22 09:30:00.000000000,1769045400000000000,100610,100670,100590,100660,427,222601,222555
2026-01-22 09:31:00.000000000,1769045460000000000,100660,100710,100620,100640,409,222555,222486
2026-01-22 09:32:00.000000000,1769045520000000000,100640,100650,100580,100580,271,222486,222477
2026-01-22 09:33:00.000000000,1769045580000000000,100580,100650,100540,100630,409,222477,222447
2026-01-22 09:34:00.000000000,1769045640000000000,100630,100710,100630,100650,371,222447,222474
2026-01-22 09:35:00.000000000,1769045700000000000,100650,100860,100650,100840,1063,222474,222412
2026-01-22 09:36:00.000000000,1769045760000000000,100840,100840,100770,100800,540,222412,222521
2026-01-22 09:37:00.000000000,1769045820000000000,100800,100820,100770,100770,438,222521,222657
2026-01-22 09:38:00.000000000,1769045880000000000,100770,100780,100720,100760,459,222657,222776
2026-01-22 09:39:00.000000000,1769045940000000000,100760,100760,100670,100760,451,222776,222685
2026-01-22 09:40:00.000000000,1769046000000000000,100760,100770,100720,100720,204,222685,222741
2026-01-22 09:41:00.000000000,1769046060000000000,100720,100730,100640,100700,330,222741,222764
2026-01-22 09:42:00.000000000,1769046120000000000,100700,100720,100590,100630,413,222764,222700
2026-01-22 09:43:00.000000000,1769046180000000000,100630,100670,100610,100670,171,222700,222682
2026-01-22 09:44:00.000000000,1769046240000000000,100670,100700,100640,100660,319,222682,222625
2026-01-22 09:45:00.000000000,1769046300000000000,100660,100670,100610,100640,189,222625,222653
2026-01-22 09:46:00.000000000,1769046360000000000,100640,100640,100590,100590,304,222653,222575
2026-01-22 09:47:00.000000000,1769046420000000000,100590,100630,100580,100600,129,222575,222586
2026-01-22 09:48:00.000000000,1769046480000000000,100600,100650,100590,100650,281,222586,222608
2026-01-22 09:49:00.000000000,1769046540000000000,100650,100670,100620,100630,152,222608,222557
2026-01-22 09:50:00.000000000,1769046600000000000,100630,100660,100630,100630,210,222557,222585
2026-01-22 09:51:00.000000000,1769046660000000000,100630,100690,100600,100690,201,222585,222634
2026-01-22 09:52:00.000000000,1769046720000000000,100690,100690,100630,100660,186,222634,222615
2026-01-22 09:53:00.000000000,1769046780000000000,100660,100750,100660,100730,224,222615,222603
2026-01-22 09:54:00.000000000,1769046840000000000,100730,100800,100730,100750,347,222603,222570
2026-01-22 09:55:00.000000000,1769046900000000000,100750,100780,100740,100780,140,222570,222547
2026-01-22 09:56:00.000000000,1769046960000000000,100780,100790,100720,100730,217,222547,222550
2026-01-22 09:57:00.000000000,1769047020000000000,100730,100750,100660,100710,153,222550,222542
2026-01-22 09:58:00.000000000,1769047080000000000,100710,100750,100640,100640,157,222542,222516
2026-01-22 09:59:00.000000000,1769047140000000000,100640,100680,100630,100640,157,222516,222539
2026-01-22 10:00:00.000000000,1769047200000000000,100640,100650,100570,100600,406,222539,222544
2026-01-22 10:01:00.000000000,1769047260000000000,100600,100620,100570,100590,312,222544,222522
2026-01-22 10:02:00.000000000,1769047320000000000,100590,100670,100570,100650,252,222522,222511
2026-01-22 10:03:00.000000000,1769047380000000000,100650,100700,100640,100650,204,222511,222474
2026-01-22 10:04:00.000000000,1769047440000000000,100650,100660,100620,100640,120,222474,222473
2026-01-22 10:05:00.000000000,1769047500000000000,100640,100640,100580,100610,312,222473,222519
2026-01-22 10:06:00.000000000,1769047560000000000,100610,100630,100550,100550,398,222519,222472
2026-01-22 10:07:00.000000000,1769047620000000000,100550,100630,100540,100610,303,222472,222419
2026-01-22 10:08:00.000000000,1769047680000000000,100610,100620,100560,100560,218,222419,222424
2026-01-22 10:09:00.000000000,1769047740000000000,100560,100610,100560,100610,153,222424,222425
2026-01-22 10:10:00.000000000,1769047800000000000,100610,100700,100600,100690,249,222425,222449
2026-01-22 10:11:00.000000000,1769047860000000000,100690,100700,100640,100690,249,222449,222416
2026-01-22 10:12:00.000000000,1769047920000000000,100690,100710,100670,100680,290,222416,222379
2026-01-22 10:13:00.000000000,1769047980000000000,100680,100690,100580,100610,159,222379,222363
2026-01-22 10:14:00.000000000,1769048040000000000,100610,100630,100580,100590,268,222363,222305
2026-01-22 10:30:00.000000000,1769049000000000000,100440,100570,100350,100460,1749,222305,222245
2026-01-22 10:31:00.000000000,1769049060000000000,100460,100460,100360,100420,653,222245,222240
2026-01-22 10:32:00.000000000,1769049120000000000,100420,100420,100280,100290,866,222240,222199
2026-01-22 10:33:00.000000000,1769049180000000000,100290,100360,100260,100300,886,222199,222185
2026-01-22 10:34:00.000000000,1769049240000000000,100300,100400,100280,100400,655,222185,222209
2026-01-22 10:35:00.000000000,1769049300000000000,100400,100400,100330,100380,496,222209,222366
2026-01-22 10:36:00.000000000,1769049360000000000,100380,100380,100310,100350,337,222366,222421
2026-01-22 10:37:00.000000000,1769049420000000000,100350,100370,100290,100310,226,222421,222451
2026-01-22 10:38:00.000000000,1769049480000000000,100310,100370,100310,100340,210,222451,222488
2026-01-22 10:39:00.000000000,1769049540000000000,100340,100350,100310,100340,189,222488,222521
2026-01-22 10:40:00.000000000,1769049600000000000,100340,100390,100330,100340,289,222521,222576
2026-01-22 10:41:00.000000000,1769049660000000000,100340,100380,100340,100360,170,222576,222628
2026-01-22 10:42:00.000000000,1769049720000000000,100360,100410,100330,100360,433,222628,222536
2026-01-22 10:43:00.000000000,1769049780000000000,100360,100370,100200,100210,1029,222536,222339
2026-01-22 10:44:00.000000000,1769049840000000000,100210,100220,100180,100190,798,222339,222301
2026-01-22 10:45:00.000000000,1769049900000000000,100190,100290,100190,100290,381,222301,222253
2026-01-22 10:46:00.000000000,1769049960000000000,100290,100350,100260,100350,270,222253,222253
2026-01-22 10:47:00.000000000,1769050020000000000,100350,100350,100300,100330,173,222253,222206
2026-01-22 10:48:00.000000000,1769050080000000000,100330,100380,100330,100350,173,222206,222152
2026-01-22 10:49:00.000000000,1769050140000000000,100350,100370,100310,100350,152,222152,222142
2026-01-22 10:50:00.000000000,1769050200000000000,100350,100350,100280,100320,143,222142,222131
2026-01-22 10:51:00.000000000,1769050260000000000,100320,100360,100320,100340,142,222131,222053
2026-01-22 10:52:00.000000000,1769050320000000000,100340,100500,100340,100500,515,222053,221962
2026-01-22 10:53:00.000000000,1769050380000000000,100500,100520,100470,100470,352,221962,221945
2026-01-22 10:54:00.000000000,1769050440000000000,100470,100490,100430,100450,261,221945,221999
2026-01-22 10:55:00.000000000,1769050500000000000,100450,100500,100450,100470,272,221999,222021
2026-01-22 10:56:00.000000000,1769050560000000000,100470,100500,100430,100440,199,222021,222013
2026-01-22 10:57:00.000000000,1769050620000000000,100440,100450,100410,100420,173,222013,221990
2026-01-22 10:58:00.000000000,1769050680000000000,100420,100480,100410,100480,104,221990,221973
2026-01-22 10:59:00.000000000,1769050740000000000,100480,100490,100430,100470,201,221973,221948
2026-01-22 11:00:00.000000000,1769050800000000000,100470,100490,100440,100460,273,221948,221964
2026-01-22 11:01:00.000000000,1769050860000000000,100460,100490,100440,100480,234,221964,222007
2026-01-22 11:02:00.000000000,1769050920000000000,100480,100540,100460,100530,420,222007,222075
2026-01-22 11:03:00.000000000,1769050980000000000,100530,100570,100480,100540,322,222075,222061
2026-01-22 11:04:00.000000000,1769051040000000000,100540,100540,100500,100520,196,222061,222030
2026-01-22 11:05:00.000000000,1769051100000000000,100520,100600,100500,100600,303,222030,222039
2026-01-22 11:06:00.000000000,1769051160000000000,100600,100710,100590,100710,706,222039,222176
2026-01-22 11:07:00.000000000,1769051220000000000,100710,100730,100620,100650,632,222176,222183
2026-01-22 11:08:00.000000000,1769051280000000000,100650,100650,100580,100600,252,222183,222221
2026-01-22 11:09:00.000000000,1769051340000000000,100600,100630,100570,100630,221,222221,222246
2026-01-22 11:10:00.000000000,1769051400000000000,100630,100660,100590,100660,338,222246,222337
2026-01-22 11:11:00.000000000,1769051460000000000,100660,100660,100630,100630,486,222337,222387
2026-01-22 11:12:00.000000000,1769051520000000000,100630,100650,100600,100610,245,222387,222426
2026-01-22 11:13:00.000000000,1769051580000000000,100610,100630,100600,100610,145,222426,222441
